Houston Rockets,G,21,"Queen, Trevelin (TW)",6 ft 6 in (1.98 m),190 lb (86 kg),1997-02-25,New Mexico State
Houston Rockets,G,17,"Schröder, Dennis",6 ft 3 in (1.91 m),172 lb (78 kg),1993-09-15,Germany
Houston Rockets,C,28,"Şengün, Alperen",6 ft 10 in (2.08 m),243 lb (110 kg),2002-07-25,Turkey
Houston Rockets,F,8,"Tate, Jae'Sean",6 ft 4 in (1.93 m),230 lb (104 kg),1995-10-28,Ohio State
Houston Rockets,G,1,"Wall, John ",6 ft 3 in (1.91 m),210 lb (95 kg),1990-09-06,Kentucky
Houston Rockets,F,35,"Wood, Christian",6 ft 10 in (2.08 m),214 lb (97 kg),1995-09-27,UNLV
Memphis Grizzlies,C,4,"Adams, Steven",6 ft 11 in (2.11 m),265 lb (120 kg),1993-07-20,Pittsburgh
Memphis Grizzlies,F/C,7,"Aldama, Santi",6 ft 11 in (2.11 m),215 lb (98 kg),2001-01-10,Loyola (MD)
Memphis Grizzlies,G/F,1,"Anderson, Kyle",6 ft 9 in (2.06 m),230 lb (104 kg),1993-09-20,UCLA
Memphis Grizzlies,G,22,"Bane, Desmond",6 ft 5 in (1.96 m),215 lb (98 kg),1998-06-25,TCU
Memphis Grizzlies,G/F,24,"Brooks, Dillon ",6 ft 7 in (2.01 m),225 lb (102 kg),1996-01-22,Oregon
Memphis Grizzlies,F,15,"Clarke, Brandon",6 ft 8 in (2.03 m),215 lb (98 kg),1996-09-19,Gonzaga
Memphis Grizzlies,G/F,23,"Culver, Jarrett",6 ft 6 in (1.98 m),195 lb (88 kg),1999-02-20,Texas Tech
Memphis Grizzlies,F/C,13,"Jackson, Jaren",6 ft 11 in (2.11 m),242 lb (110 kg),1999-09-15,Michigan State
Memphis Grizzlies,G,21,"Jones, Tyus",6 ft 0 in (1.83 m),196 lb (89 kg),1996-05-10,Duke
Memphis Grizzlies,G,46,"Konchar, John",6 ft 5 in (1.96 m),210 lb (95 kg),1996-03-22,Fort Wayne
Memphis Grizzlies,G,0,"Melton, De'Anthony",6 ft 2 in (1.88 m),200 lb (91 kg),1998-05-28,Southern California
Memphis Grizzlies,G,12,"Morant, Ja",6 ft 3 in (1.91 m),174 lb (79 kg),1999-08-10,Murray State
Memphis Grizzlies,F,5,"Pons, Yves  (TW)",6 ft 6 in (1.98 m),215 lb (98 kg),1999-05-27,Tennessee
Memphis Grizzlies,G,3,"Terry, Tyrell (TW)",6 ft 2 in (1.88 m),160 lb (73 kg),2000-09-28,Stanford
Memphis Grizzlies,F/C,35,"Tillie, Killian",6 ft 9 in (2.06 m),220 lb (100 kg),1998-03-05,Gonzaga
Memphis Grizzlies,F,2,"Tillman, Xavier",6 ft 8 in (2.03 m),245 lb (111 kg),1999-01-12,Michigan State
Memphis Grizzlies,F,8,"Williams, Ziaire",6 ft 8 in (2.03 m),185 lb (84 kg),2001-09-12,Stanford
New Orleans Pelicans,G,15,"Alvarado, Jose (TW)",6 ft 0 in (1.83 m),179 lb (81 kg),1998-04-12,Georgia Tech
New Orleans Pelicans,F,12,"Clark, Gary (TW)",6 ft 6 in (1.98 m),225 lb (102 kg),1994-11-16,Cincinnati
New Orleans Pelicans,G,4,"Graham, Devonte'",6 ft 1 in (1.85 m),195 lb (88 kg),1995-02-22,Kansas
New Orleans Pelicans,F/C,10,"Hayes, Jaxson",6 ft 11 in (2.11 m),220 lb (100 kg),2000-05-23,Texas
New Orleans Pelicans,F/C,9,"Hernangómez, Willy",6 ft 11 in (2.11 m),250 lb (113 kg),1994-05-27,Spain
New Orleans Pelicans,F,14,"Ingram, Brandon",6 ft 8 in (2.03 m),190 lb (86 kg),1997-09-02,Duke
New Orleans Pelicans,F,–,"Johnson, Alize",6 ft 8 in (2.03 m),212 lb (96 kg),1996-04-22,Missouri State
New Orleans Pelicans,F,5,"Jones, Herbert",6 ft 7 in (2.01 m),206 lb (93 kg),1998-10-06,Alabama
New Orleans Pelicans,G,13,"Lewis, Kira ",6 ft 1 in (1.85 m),170 lb (77 kg),2001-04-06,Alabama
New Orleans Pelicans,F,8,"Marshall, Naji",6 ft 7 in (2.01 m),220 lb (100 kg),1998-01-24,Xavier
New Orleans Pelicans,G,3,"McCollum, CJ",6 ft 3 in (1.91 m),190 lb (86 kg),1991-09-19,Lehigh
New Orleans Pelicans,F,25,"Murphy, Trey",6 ft 8 in (2.03 m),206 lb (93 kg),2000-06-18,Virginia
New Orleans Pelicans,F/C,22,"Nance, Larry ",6 ft 7 in (2.01 m),245 lb (111 kg),1993-01-01,Wyoming
New Orleans Pelicans,G,21,"Snell, Tony",6 ft 6 in (1.98 m),213 lb (97 kg),1991-11-10,New Mexico
New Orleans Pelicans,G/F,41,"Temple, Garrett",6 ft 5 in (1.96 m),195 lb (88 kg),1986-05-08,LSU
New Orleans Pelicans,C,17,"Valančiūnas, Jonas",6 ft 11 in (2.11 m),265 lb (120 kg),1992-05-06,Lithuania
New Orleans Pelicans,F,1,"Williamson, Zion ",6 ft 6 in (1.98 m),284 lb (129 kg),2000-07-06,Duke
San Antonio Spurs,F,31,"Bates-Diop, Keita",6 ft 8 in (2.03 m),229 lb (104 kg),1996-01-23,Ohio State
San Antonio Spurs,F,16,"Cacok, Devontae (TW)",6 ft 7 in (2.01 m),240 lb (109 kg),1996-10-08,UNC Wilmington
San Antonio Spurs,F/C,23,"Collins, Zach",6 ft 11 in (2.11 m),250 lb (113 kg),1997-11-19,Gonzaga
San Antonio Spurs,G/F,3,"Johnson, Keldon",6 ft 5 in (1.96 m),220 lb (100 kg),1999-10-11,Kentucky
San Antonio Spurs,G,33,"Jones, Tre",6 ft 1 in (1.85 m),185 lb (84 kg),2000-01-08,Duke
San Antonio Spurs,C,34,"Landale, Jock",6 ft 11 in (2.11 m),255 lb (116 kg),1995-10-25,Saint Mary's
San Antonio Spurs,G/F,35,"Langford, Romeo",6 ft 4 in (1.93 m),216 lb (98 kg),1999-10-25,Indiana
San Antonio Spurs,F,17,"McDermott, Doug",6 ft 7 in (2.01 m),225 lb (102 kg),1992-01-03,Creighton
San Antonio Spurs,G,5,"Murray, Dejounte",6 ft 4 in (1.93 m),180 lb (82 kg),1996-09-19,Washington
San Antonio Spurs,C,25,"Pöltl, Jakob",7 ft 1 in (2.16 m),245 lb (111 kg),1995-10-15,Utah
San Antonio Spurs,G,11,"Primo, Joshua",6 ft 4 in (1.93 m),189 lb (86 kg),2002-12-24,Alabama
San Antonio Spurs,G,7,"Richardson, Josh",6 ft 5 in (1.96 m),200 lb (91 kg),1993-09-15,Tennessee
San Antonio Spurs,G/F,24,"Vassell, Devin",6 ft 5 in (1.96 m),200 lb (91 kg),2000-08-23,Florida State
San Antonio Spurs,G/F,1,"Walker, Lonnie",6 ft 4 in (1.93 m),204 lb (93 kg),1998-12-14,Miami (FL)
San Antonio Spurs,G/F,15,"Wieskamp, Joe (TW)",6 ft 6 in (1.98 m),205 lb (93 kg),1999-08-23,Iowa
